COMMUNE_CODE,COMMUNE_NOM,NATIONALITE_ISO3,NATIONALITE_NOM,NOMBRE_TOTAL
0209,Mamer,ETH,éthiopienne,1
0209,Mamer,AFG,afghane,14
0209,Mamer,ALB,albanaise,42
0209,Mamer,DZA,algérienne,14
0209,Mamer,DEU,allemande,345
0209,Mamer,USA,américaine,80
0209,Mamer,AND,andorrane,3
0209,Mamer,AGO,angolaise,3
0209,Mamer,XXA,apatride,1
0209,Mamer,ARG,argentine,11
0209,Mamer,ARM,arménienne,24
0209,Mamer,AUS,australienne,2
0209,Mamer,AUT,autrichienne,21
0209,Mamer,AZE,azerbaïdjanaise,4
0209,Mamer,BGD,bangladaise,6
0209,Mamer,BEL,belge,742
0209,Mamer,BLR,biélorusse,3
0209,Mamer,BRA,brésilienne,95
0209,Mamer,GBR,britannique,248
0209,Mamer,BGR,bulgare,57
0209,Mamer,BDI,burundaise,5
0209,Mamer,CPV,caboverdienne,14
0209,Mamer,CMR,camerounaise,20
0209,Mamer,CAN,canadienne,39
0209,Mamer,CHL,chilienne,5
0209,Mamer,CHN,chinoise,65
0209,Mamer,CYP,chypriote,14
0209,Mamer,COL,colombienne,7
0209,Mamer,CRI,costaricienne,3
0209,Mamer,HRV,croate,84
0209,Mamer,CUB,cubaine,1
0209,Mamer,DNK,danoise,173
0209,Mamer,BIH,de Bosnie-Herzégovine,38
0209,Mamer,GNB,de Guinée-Bissau,2
0209,Mamer,MKD,de la Macédoine du Nord,16
0209,Mamer,DJI,djiboutienne,1
0209,Mamer,DOM,dominicaine,3
0209,Mamer,ESP,espagnole,224
0209,Mamer,EST,estonienne,15
0209,Mamer,FJI,fidjienne,1
0209,Mamer,FIN,finlandaise,34
0209,Mamer,FRA,française,1569
0209,Mamer,GEO,géorgienne,2
0209,Mamer,GAB,gabonaise,1
0209,Mamer,GRC,grecque,409
0209,Mamer,GIN,guinéenne,12
0209,Mamer,HTI,haïtienne,1
0209,Mamer,HUN,hongroise,142
0209,Mamer,XXX,indéterminée,1
0209,Mamer,IND,indienne,89
0209,Mamer,IDN,indonésienne,4
0209,Mamer,IRN,iranienne,7
0209,Mamer,IRQ,iraquienne,9
0209,Mamer,IRL,irlandaise,79
0209,Mamer,ISL,islandaise,12
0209,Mamer,ISR,israélienne,5
0209,Mamer,ITA,italienne,944
0209,Mamer,JPN,japonaise,8
0209,Mamer,JOR,jordanienne,2
0209,Mamer,KAZ,kazakhe,4
0209,Mamer,KGZ,kirghize,1
0209,Mamer,XXK,kosovare,31
0209,Mamer,LAO,laotienne,1
0209,Mamer,LVA,lettonne,10
0209,Mamer,LBN,libanaise,28
0209,Mamer,LTU,lituanienne,33
0209,Mamer,LUX,luxembourgeoise,5740
0209,Mamer,MDG,malgache,6
0209,Mamer,MLT,maltaise,24
0209,Mamer,MAR,marocaine,39
0209,Mamer,MUS,mauricienne,15
0209,Mamer,MEX,mexicaine,17
0209,Mamer,MDA,moldave,8
0209,Mamer,MNE,monténégrine,17
0209,Mamer,NLD,néerlandaise,124
0209,Mamer,NZL,néo-zélandaise,6
0209,Mamer,NPL,népalaise,1
0209,Mamer,NGA,nigériane,7
0209,Mamer,NOR,norvégienne,10
0209,Mamer,UGA,ougandaise,1
0209,Mamer,UZB,ouzbèke,5
0209,Mamer,PER,péruvienne,4
0209,Mamer,PAK,pakistanaise,18
0209,Mamer,PRY,paraguayenne,1
0209,Mamer,PHL,philippine,20
0209,Mamer,POL,polonaise,105
0209,Mamer,PRT,portugaise,648
0209,Mamer,ROU,roumaine,293
0209,Mamer,RUS,russe,60
0209,Mamer,SEN,sénégalaise,11
0209,Mamer,SRB,serbe,19
0209,Mamer,SVN,slovène,121
0209,Mamer,SVK,slovaque,135
0209,Mamer,SOM,somalienne,3
0209,Mamer,SDN,soudanaise,1
0209,Mamer,LKA,sri-lankaise,9
0209,Mamer,SWE,suédoise,35
0209,Mamer,ZAF,sud-africaine,8
0209,Mamer,KOR,sud-coréenne,15
0209,Mamer,CHE,suisse,21
0209,Mamer,SYR,syrienne,48
0209,Mamer,TWN,taïwanaise,6
0209,Mamer,CZE,tchèque,127
0209,Mamer,THA,thaïlandaise,12
0209,Mamer,TUN,tunisienne,48
0209,Mamer,TUR,turque,154
0209,Mamer,UKR,ukrainienne,112
0209,Mamer,URY,uruguayenne,7
0209,Mamer,VEN,vénézuélienne,10
0209,Mamer,VNM,vietnamienne,6
0209,Mamer,ZWE,zimbabwéenne,2
1206,Manternach,YUG,++yougoslave,1
1206,Manternach,ECU,équatorienne,1
1206,Manternach,ERI,érythréenne,6
1206,Manternach,ETH,éthiopienne,1
1206,Manternach,DZA,algérienne,3
1206,Manternach,DEU,allemande,128
1206,Manternach,USA,américaine,14
1206,Manternach,AUS,australienne,1
1206,Manternach,AUT,autrichienne,8
1206,Manternach,BEL,belge,47
1206,Manternach,BLR,biélorusse,2
1206,Manternach,BRA,brésilienne,4
1206,Manternach,GBR,britannique,23
1206,Manternach,BFA,burkinabè,1
1206,Manternach,CMR,camerounaise,5
1206,Manternach,CHN,chinoise,6
1206,Manternach,DNK,danoise,8
1206,Manternach,COD,de la République démocratique du Congo,2
1206,Manternach,BIH,de Bosnie-Herzégovine,9
1206,Manternach,ESP,espagnole,10
1206,Manternach,EST,estonienne,5
1206,Manternach,FIN,finlandaise,3
1206,Manternach,FRA,française,87
1206,Manternach,GRC,grecque,1
1206,Manternach,HUN,hongroise,2
1206,Manternach,IND,indienne,1
1206,Manternach,IRL,irlandaise,9
1206,Manternach,ISL,islandaise,1
1206,Manternach,ISR,israélienne,3
1206,Manternach,ITA,italienne,22
1206,Manternach,KAZ,kazakhe,2
1206,Manternach,XXK,kosovare,3
1206,Manternach,LVA,lettonne,8
1206,Manternach,LTU,lituanienne,1
1206,Manternach,LUX,luxembourgeoise,1809
1206,Manternach,MDG,malgache,3
1206,Manternach,MNE,monténégrine,8
1206,Manternach,NLD,néerlandaise,44
1206,Manternach,NZL,néo-zélandaise,1
1206,Manternach,NOR,norvégienne,1
1206,Manternach,PAK,pakistanaise,4
1206,Manternach,PRY,paraguayenne,4
1206,Manternach,PHL,philippine,7
1206,Manternach,POL,polonaise,28
1206,Manternach,PRT,portugaise,239
1206,Manternach,ROU,roumaine,12
1206,Manternach,RUS,russe,1
1206,Manternach,SEN,sénégalaise,3
1206,Manternach,SRB,serbe,11
1206,Manternach,SYC,seychelloise,1
1206,Manternach,SVN,slovène,2
1206,Manternach,SVK,slovaque,4
1206,Manternach,ZAF,sud-africaine,1
1206,Manternach,CHE,suisse,1
1206,Manternach,SYR,syrienne,10
1206,Manternach,THA,thaïlandaise,1
1206,Manternach,TUN,tunisienne,1
1206,Manternach,TUR,turque,4
1206,Manternach,UKR,ukrainienne,4
1206,Manternach,VEN,vénézuélienne,2
0509,Mersch,YUG,++yougoslave,4
0509,Mersch,EGY,égyptienne,5
0509,Mersch,ECU,équatorienne,3
0509,Mersch,ERI,érythréenne,167
0509,Mersch,ETH,éthiopienne,9
0509,Mersch,AFG,afghane,26
0509,Mersch,ALB,albanaise,33
0509,Mersch,DZA,algérienne,25
0509,Mersch,DEU,allemande,261
0509,Mersch,USA,américaine,19
0509,Mersch,AGO,angolaise,6
0509,Mersch,XXA,apatride,3
0509,Mersch,ARG,argentine,6
0509,Mersch,ARM,arménienne,1
0509,Mersch,AUT,autrichienne,16
0509,Mersch,BEN,béninoise,5
0509,Mersch,BEL,belge,275
0509,Mersch,BLR,biélorusse,6
0509,Mersch,BRA,brésilienne,69
0509,Mersch,GBR,britannique,103
0509,Mersch,BGR,bulgare,34
0509,Mersch,BFA,burkinabè,1
0509,Mersch,CPV,caboverdienne,92
0509,Mersch,CMR,camerounaise,26
0509,Mersch,CAN,canadienne,13
0509,Mersch,CHN,chinoise,120
0509,Mersch,COL,colombienne,21
0509,Mersch,HRV,croate,25
0509,Mersch,CUB,cubaine,1
0509,Mersch,DNK,danoise,34
0509,Mersch,COD,de la République démocratique du Congo,10
0509,Mersch,BIH,de Bosnie-Herzégovine,49
0509,Mersch,GNB,de Guinée-Bissau,9
0509,Mersch,MKD,de la Macédoine du Nord,10
0509,Mersch,DOM,dominicaine,6
0509,Mersch,MMR,du Myanmar,1
0509,Mersch,ESP,espagnole,113
0509,Mersch,EST,estonienne,15
0509,Mersch,FIN,finlandaise,18
0509,Mersch,FRA,française,512
0509,Mersch,GEO,géorgienne,4
0509,Mersch,GMB,gambienne,5
0509,Mersch,GHA,ghanéenne,1
0509,Mersch,GRC,grecque,45
0509,Mersch,GTM,guatémaltèque,4
0509,Mersch,GIN,guinéenne,21
0509,Mersch,HUN,hongroise,26
0509,Mersch,XXX,indéterminée,2
0509,Mersch,IND,indienne,65
0509,Mersch,IDN,indonésienne,1
0509,Mersch,IRN,iranienne,24
0509,Mersch,IRQ,iraquienne,19
0509,Mersch,IRL,irlandaise,21
0509,Mersch,ISL,islandaise,1
0509,Mersch,ITA,italienne,330
0509,Mersch,CIV,ivoirienne,8
0509,Mersch,JPN,japonaise,7
0509,Mersch,KEN,kényane,4
0509,Mersch,KAZ,kazakhe,1
0509,Mersch,XXK,kosovare,58
0509,Mersch,LVA,lettonne,19
0509,Mersch,LBN,libanaise,7
0509,Mersch,LTU,lituanienne,29
0509,Mersch,LUX,luxembourgeoise,6614
0509,Mersch,MYS,malaisienne,1
0509,Mersch,MLI,malienne,2
0509,Mersch,MLT,maltaise,25
0509,Mersch,MAR,marocaine,50
0509,Mersch,MUS,mauricienne,16
0509,Mersch,MRT,mauritanienne,3
0509,Mersch,MEX,mexicaine,13
0509,Mersch,MNE,monténégrine,32
0509,Mersch,NLD,néerlandaise,121
0509,Mersch,NZL,néo-zélandaise,1
0509,Mersch,NPL,népalaise,1
0509,Mersch,NGA,nigériane,10
0509,Mersch,NER,nigérienne,3
0509,Mersch,NOR,norvégienne,6
0509,Mersch,OMN,omanaise,3
0509,Mersch,PER,péruvienne,5
0509,Mersch,PAK,pakistanaise,8
0509,Mersch,PHL,philippine,24
0509,Mersch,POL,polonaise,139
0509,Mersch,PRT,portugaise,2043
0509,Mersch,ROU,roumaine,115
0509,Mersch,RUS,russe,40
0509,Mersch,RWA,rwandaise,1
0509,Mersch,SEN,sénégalaise,8
0509,Mersch,SRB,serbe,66
0509,Mersch,SGP,singapourienne,1
0509,Mersch,SVN,slovène,4
0509,Mersch,SVK,slovaque,17
0509,Mersch,SOM,somalienne,22
0509,Mersch,SDN,soudanaise,7
0509,Mersch,LKA,sri-lankaise,1
0509,Mersch,SWE,suédoise,12
0509,Mersch,ZAF,sud-africaine,7
0509,Mersch,KOR,sud-coréenne,2
0509,Mersch,CHE,suisse,10
0509,Mersch,SYR,syrienne,100
0509,Mersch,TWN,taïwanaise,6
0509,Mersch,TZA,tanzanienne,6
0509,Mersch,CZE,tchèque,13
0509,Mersch,TCD,tchadienne,2
0509,Mersch,THA,thaïlandaise,13
0509,Mersch,TGO,togolaise,10
0509,Mersch,TUN,tunisienne,31
0509,Mersch,TUR,turque,30
0509,Mersch,UKR,ukrainienne,70
0509,Mersch,VEN,vénézuélienne,9
0509,Mersch,VNM,vietnamienne,8
0509,Mersch,ZWE,zimbabwéenne,4
1207,Mertert,EGY,égyptienne,5
1207,Mertert,ECU,équatorienne,1
1207,Mertert,ERI,érythréenne,36
1207,Mertert,ETH,éthiopienne,3
1207,Mertert,AFG,afghane,28
1207,Mertert,ALB,albanaise,17
1207,Mertert,DZA,algérienne,6
1207,Mertert,DEU,allemande,472
1207,Mertert,USA,américaine,25
1207,Mertert,AGO,angolaise,4
1207,Mertert,ARG,argentine,2
1207,Mertert,ARM,arménienne,2
1207,Mertert,AUS,australienne,1
1207,Mertert,AUT,autrichienne,9
1207,Mertert,AZE,azerbaïdjanaise,4
1207,Mertert,BEN,béninoise,2
1207,Mertert,BEL,belge,61
1207,Mertert,BLR,biélorusse,5
1207,Mertert,BRA,brésilienne,58
1207,Mertert,GBR,britannique,64
1207,Mertert,BGR,bulgare,29
1207,Mertert,CPV,caboverdienne,7
1207,Mertert,CMR,camerounaise,13
1207,Mertert,CAN,canadienne,4
1207,Mertert,CHL,chilienne,3
1207,Mertert,CHN,chinoise,46
1207,Mertert,COL,colombienne,9
1207,Mertert,HRV,croate,13
1207,Mertert,DNK,danoise,22
1207,Mertert,COD,de la République démocratique du Congo,6
1207,Mertert,BIH,de Bosnie-Herzégovine,59
1207,Mertert,GNB,de Guinée-Bissau,4
1207,Mertert,MKD,de la Macédoine du Nord,7
1207,Mertert,DOM,dominicaine,8
1207,Mertert,MMR,du Myanmar,1
1207,Mertert,ESP,espagnole,45
1207,Mertert,EST,estonienne,4
1207,Mertert,FIN,finlandaise,6
1207,Mertert,FRA,française,248
1207,Mertert,GEO,géorgienne,2
1207,Mertert,GHA,ghanéenne,1
1207,Mertert,GRC,grecque,26
1207,Mertert,GIN,guinéenne,10
1207,Mertert,HUN,hongroise,31
1207,Mertert,XXX,indéterminée,2
1207,Mertert,IND,indienne,47
1207,Mertert,IDN,indonésienne,5
1207,Mertert,IRN,iranienne,16
1207,Mertert,IRQ,iraquienne,6
1207,Mertert,IRL,irlandaise,32
1207,Mertert,ISL,islandaise,7
1207,Mertert,ISR,israélienne,2
1207,Mertert,ITA,italienne,136
1207,Mertert,CIV,ivoirienne,4
1207,Mertert,JPN,japonaise,3
1207,Mertert,JOR,jordanienne,1
1207,Mertert,KEN,kényane,6
1207,Mertert,KAZ,kazakhe,1
1207,Mertert,KGZ,kirghize,2
1207,Mertert,XXK,kosovare,35
1207,Mertert,LVA,lettonne,19
1207,Mertert,LBN,libanaise,2
1207,Mertert,LTU,lituanienne,7
1207,Mertert,LUX,luxembourgeoise,3441
1207,Mertert,MYS,malaisienne,3
1207,Mertert,MDG,malgache,2
1207,Mertert,MLI,malienne,7
1207,Mertert,MLT,maltaise,4
1207,Mertert,MAR,marocaine,22
1207,Mertert,MUS,mauricienne,17
1207,Mertert,MRT,mauritanienne,1
1207,Mertert,MEX,mexicaine,3
1207,Mertert,MDA,moldave,2
1207,Mertert,MNE,monténégrine,37
1207,Mertert,NLD,néerlandaise,55
1207,Mertert,NGA,nigériane,5
1207,Mertert,NOR,norvégienne,4
1207,Mertert,UGA,ougandaise,1
1207,Mertert,UZB,ouzbèke,1
1207,Mertert,PER,péruvienne,3
1207,Mertert,PAK,pakistanaise,24
1207,Mertert,PAN,panaméenne,5
1207,Mertert,PHL,philippine,23
1207,Mertert,POL,polonaise,82
1207,Mertert,PRT,portugaise,743
1207,Mertert,ROU,roumaine,48
1207,Mertert,RUS,russe,33
1207,Mertert,RWA,rwandaise,3
1207,Mertert,SEN,sénégalaise,6
1207,Mertert,SRB,serbe,77
1207,Mertert,SVN,slovène,15
1207,Mertert,SVK,slovaque,17
1207,Mertert,SDN,soudanaise,2
1207,Mertert,SWE,suédoise,7
1207,Mertert,ZAF,sud-africaine,5
1207,Mertert,KOR,sud-coréenne,2
1207,Mertert,CHE,suisse,10
1207,Mertert,SYR,syrienne,58
1207,Mertert,CZE,tchèque,6
1207,Mertert,THA,thaïlandaise,17
1207,Mertert,TGO,togolaise,3
1207,Mertert,TUN,tunisienne,30
1207,Mertert,TUR,turque,61
1207,Mertert,UKR,ukrainienne,59
1207,Mertert,VEN,vénézuélienne,22
1207,Mertert,VNM,vietnamienne,7
0711,Mertzig,ALB,albanaise,9
0711,Mertzig,DZA,algérienne,2
0711,Mertzig,DEU,allemande,41
0711,Mertzig,USA,américaine,1
0711,Mertzig,AGO,angolaise,1
0711,Mertzig,AUS,australienne,1
0711,Mertzig,AUT,autrichienne,3
0711,Mertzig,BEL,belge,53
0711,Mertzig,BLR,biélorusse,1
0711,Mertzig,BRA,brésilienne,2
0711,Mertzig,GBR,britannique,4
0711,Mertzig,CPV,caboverdienne,16
0711,Mertzig,CMR,camerounaise,8
0711,Mertzig,CHN,chinoise,10
0711,Mertzig,COG,congolaise,1
0711,Mertzig,DNK,danoise,2
0711,Mertzig,COD,de la République démocratique du Congo,3
0711,Mertzig,BIH,de Bosnie-Herzégovine,14
0711,Mertzig,MKD,de la Macédoine du Nord,10
0711,Mertzig,DOM,dominicaine,1
0711,Mertzig,ESP,espagnole,9
0711,Mertzig,FIN,finlandaise,1
0711,Mertzig,FRA,française,72
0711,Mertzig,GRC,grecque,3
0711,Mertzig,GTM,guatémaltèque,1
0711,Mertzig,HUN,hongroise,2
0711,Mertzig,IND,indienne,4
0711,Mertzig,IDN,indonésienne,2
0711,Mertzig,IRN,iranienne,1
0711,Mertzig,IRQ,iraquienne,4
0711,Mertzig,ITA,italienne,48
0711,Mertzig,CIV,ivoirienne,2
0711,Mertzig,XXK,kosovare,14
0711,Mertzig,LVA,lettonne,4
0711,Mertzig,LUX,luxembourgeoise,1805
0711,Mertzig,MAR,marocaine,5
0711,Mertzig,MNE,monténégrine,3
0711,Mertzig,NLD,néerlandaise,23
0711,Mertzig,NGA,nigériane,1
0711,Mertzig,PAK,pakistanaise,3
0711,Mertzig,PHL,philippine,4
0711,Mertzig,POL,polonaise,9
0711,Mertzig,PRT,portugaise,501
0711,Mertzig,ROU,roumaine,9
0711,Mertzig,RUS,russe,8
0711,Mertzig,SEN,sénégalaise,2
0711,Mertzig,SRB,serbe,16
0711,Mertzig,SYR,syrienne,9
0711,Mertzig,TUN,tunisienne,1
0711,Mertzig,UKR,ukrainienne,23
0308,Mondercange,YUG,++yougoslave,2
0308,Mondercange,EGY,égyptienne,9
0308,Mondercange,ERI,érythréenne,67
0308,Mondercange,ETH,éthiopienne,11
0308,Mondercange,AFG,afghane,15
0308,Mondercange,ALB,albanaise,1
0308,Mondercange,DZA,algérienne,13
0308,Mondercange,DEU,allemande,103
0308,Mondercange,USA,américaine,13
0308,Mondercange,AGO,angolaise,6
0308,Mondercange,XXA,apatride,6
0308,Mondercange,ARG,argentine,3
0308,Mondercange,ARM,arménienne,1
0308,Mondercange,AUT,autrichienne,11
0308,Mondercange,BGD,bangladaise,1
0308,Mondercange,BEL,belge,158
0308,Mondercange,BLR,biélorusse,4
0308,Mondercange,BRA,brésilienne,50
0308,Mondercange,GBR,britannique,17
0308,Mondercange,BGR,bulgare,7
0308,Mondercange,CPV,caboverdienne,23
0308,Mondercange,CMR,camerounaise,16
0308,Mondercange,CAN,canadienne,6
0308,Mondercange,CHL,chilienne,2
0308,Mondercange,CHN,chinoise,55
0308,Mondercange,COL,colombienne,8
0308,Mondercange,HRV,croate,26
0308,Mondercange,DNK,danoise,2
0308,Mondercange,COD,de la République démocratique du Congo,6
0308,Mondercange,BIH,de Bosnie-Herzégovine,39
0308,Mondercange,GNB,de Guinée-Bissau,1
0308,Mondercange,STP,de Sao Tomé-et-Principe,1
0308,Mondercange,MKD,de la Macédoine du Nord,5
0308,Mondercange,DOM,dominicaine,2
0308,Mondercange,ESP,espagnole,39
0308,Mondercange,EST,estonienne,1
0308,Mondercange,FIN,finlandaise,5
0308,Mondercange,FRA,française,510
0308,Mondercange,GEO,géorgienne,1
0308,Mondercange,GMB,gambienne,1
0308,Mondercange,GHA,ghanéenne,4
0308,Mondercange,GRC,grecque,17
0308,Mondercange,GIN,guinéenne,6
0308,Mondercange,HUN,hongroise,11
0308,Mondercange,XXX,indéterminée,2
0308,Mondercange,IND,indienne,26
0308,Mondercange,IDN,indonésienne,1
0308,Mondercange,IRN,iranienne,8
0308,Mondercange,IRQ,iraquienne,6
0308,Mondercange,IRL,irlandaise,9
0308,Mondercange,ISR,israélienne,2
0308,Mondercange,ITA,italienne,333
0308,Mondercange,CIV,ivoirienne,2
0308,Mondercange,JOR,jordanienne,1
0308,Mondercange,KEN,kényane,1
0308,Mondercange,XXK,kosovare,12
0308,Mondercange,LVA,lettonne,2
0308,Mondercange,LBN,libanaise,11
0308,Mondercange,LUX,luxembourgeoise,5115
0308,Mondercange,MYS,malaisienne,2
0308,Mondercange,MLI,malienne,1
0308,Mondercange,MLT,maltaise,2
0308,Mondercange,MAR,marocaine,28
0308,Mondercange,MUS,mauricienne,7
0308,Mondercange,MEX,mexicaine,2
0308,Mondercange,MDA,moldave,4
0308,Mondercange,MNE,monténégrine,73
0308,Mondercange,NLD,néerlandaise,33
0308,Mondercange,NPL,népalaise,1
0308,Mondercange,NIC,nicaraguayenne,3
0308,Mondercange,NGA,nigériane,6
0308,Mondercange,NER,nigérienne,5
0308,Mondercange,PER,péruvienne,7
0308,Mondercange,PAK,pakistanaise,8
0308,Mondercange,PRY,paraguayenne,1
0308,Mondercange,PHL,philippine,7
0308,Mondercange,POL,polonaise,32
0308,Mondercange,PRT,portugaise,809
0308,Mondercange,ROU,roumaine,42
0308,Mondercange,RUS,russe,12
0308,Mondercange,SEN,sénégalaise,7
0308,Mondercange,SRB,serbe,26
0308,Mondercange,SCG,serbe-et-monténégrine,4
0308,Mondercange,SVK,slovaque,2
0308,Mondercange,SOM,somalienne,6
0308,Mondercange,SDN,soudanaise,8
0308,Mondercange,LKA,sri-lankaise,1
0308,Mondercange,SWE,suédoise,1
0308,Mondercange,ZAF,sud-africaine,9
0308,Mondercange,KOR,sud-coréenne,7
0308,Mondercange,CHE,suisse,7
0308,Mondercange,SWZ,swazie,2
0308,Mondercange,SYR,syrienne,147
0308,Mondercange,TWN,taïwanaise,1
0308,Mondercange,CZE,tchèque,4
0308,Mondercange,THA,thaïlandaise,4
0308,Mondercange,TGO,togolaise,3
0308,Mondercange,TUN,tunisienne,20
0308,Mondercange,TKM,turkmène,1
0308,Mondercange,TUR,turque,16
0308,Mondercange,UKR,ukrainienne,83
0308,Mondercange,VEN,vénézuélienne,12
0308,Mondercange,VNM,vietnamienne,1
0308,Mondercange,ZWE,zimbabwéenne,1
1304,Mondorf-les-Bains,ECU,équatorienne,2
1304,Mondorf-les-Bains,ERI,érythréenne,23
1304,Mondorf-les-Bains,AFG,afghane,1
1304,Mondorf-les-Bains,ALB,albanaise,5
1304,Mondorf-les-Bains,DZA,algérienne,12
1304,Mondorf-les-Bains,DEU,allemande,159
1304,Mondorf-les-Bains,USA,américaine,9
1304,Mondorf-les-Bains,AGO,angolaise,3
1304,Mondorf-les-Bains,XXA,apatride,3
1304,Mondorf-les-Bains,ARG,argentine,1
1304,Mondorf-les-Bains,AUT,autrichienne,3
1304,Mondorf-les-Bains,AZE,azerbaïdjanaise,4
1304,Mondorf-les-Bains,BEL,belge,176
1304,Mondorf-les-Bains,BLR,biélorusse,2
1304,Mondorf-les-Bains,BRA,brésilienne,53
1304,Mondorf-les-Bains,GBR,britannique,45
1304,Mondorf-les-Bains,GBN,britannique d'outre-mer,1
1304,Mondorf-les-Bains,BGR,bulgare,13
1304,Mondorf-les-Bains,BDI,burundaise,4
1304,Mondorf-les-Bains,CPV,caboverdienne,34
1304,Mondorf-les-Bains,CMR,camerounaise,15
1304,Mondorf-les-Bains,CAN,canadienne,4
1304,Mondorf-les-Bains,CHN,chinoise,26
1304,Mondorf-les-Bains,COL,colombienne,1
1304,Mondorf-les-Bains,HRV,croate,3
1304,Mondorf-les-Bains,CUB,cubaine,6
1304,Mondorf-les-Bains,DNK,danoise,15
1304,Mondorf-les-Bains,COD,de la République démocratique du Congo,7
1304,Mondorf-les-Bains,BIH,de Bosnie-Herzégovine,10
1304,Mondorf-les-Bains,GNB,de Guinée-Bissau,4
1304,Mondorf-les-Bains,MKD,de la Macédoine du Nord,6
1304,Mondorf-les-Bains,DOM,dominicaine,5
1304,Mondorf-les-Bains,ESP,espagnole,42
1304,Mondorf-les-Bains,EST,estonienne,5
1304,Mondorf-les-Bains,FRA,française,773
1304,Mondorf-les-Bains,GMB,gambienne,3
1304,Mondorf-les-Bains,GRC,grecque,11
1304,Mondorf-les-Bains,GIN,guinéenne,11
1304,Mondorf-les-Bains,HUN,hongroise,16
1304,Mondorf-les-Bains,IND,indienne,16
1304,Mondorf-les-Bains,IDN,indonésienne,1
1304,Mondorf-les-Bains,IRN,iranienne,8
1304,Mondorf-les-Bains,IRQ,iraquienne,5
1304,Mondorf-les-Bains,IRL,irlandaise,3
1304,Mondorf-les-Bains,ISL,islandaise,4
1304,Mondorf-les-Bains,ISR,israélienne,8
1304,Mondorf-les-Bains,ITA,italienne,202
1304,Mondorf-les-Bains,CIV,ivoirienne,7
1304,Mondorf-les-Bains,JPN,japonaise,2
1304,Mondorf-les-Bains,JOR,jordanienne,1
1304,Mondorf-les-Bains,KAZ,kazakhe,1
1304,Mondorf-les-Bains,XXK,kosovare,12
1304,Mondorf-les-Bains,LVA,lettonne,2
1304,Mondorf-les-Bains,LBN,libanaise,10
1304,Mondorf-les-Bains,LTU,lituanienne,3
1304,Mondorf-les-Bains,LUX,luxembourgeoise,3214
1304,Mondorf-les-Bains,MDG,malgache,5
1304,Mondorf-les-Bains,MAR,marocaine,21
1304,Mondorf-les-Bains,MUS,mauricienne,2
1304,Mondorf-les-Bains,MEX,mexicaine,9
1304,Mondorf-les-Bains,MDA,moldave,4
1304,Mondorf-les-Bains,MNE,monténégrine,31
1304,Mondorf-les-Bains,NLD,néerlandaise,22
1304,Mondorf-les-Bains,NGA,nigériane,1
1304,Mondorf-les-Bains,NOR,norvégienne,2
1304,Mondorf-les-Bains,PER,péruvienne,3
1304,Mondorf-les-Bains,PAK,pakistanaise,9
1304,Mondorf-les-Bains,PHL,philippine,7
1304,Mondorf-les-Bains,POL,polonaise,30
1304,Mondorf-les-Bains,PRT,portugaise,915
1304,Mondorf-les-Bains,ROU,roumaine,44
1304,Mondorf-les-Bains,RUS,russe,25
1304,Mondorf-les-Bains,SEN,sénégalaise,12
1304,Mondorf-les-Bains,SRB,serbe,20
1304,Mondorf-les-Bains,SVK,slovaque,7
1304,Mondorf-les-Bains,SOM,somalienne,3
1304,Mondorf-les-Bains,SDN,soudanaise,1
1304,Mondorf-les-Bains,SWE,suédoise,4
1304,Mondorf-les-Bains,ZAF,sud-africaine,2
1304,Mondorf-les-Bains,KOR,sud-coréenne,6
1304,Mondorf-les-Bains,CHE,suisse,6
1304,Mondorf-les-Bains,SYR,syrienne,33
1304,Mondorf-les-Bains,CZE,tchèque,3
1304,Mondorf-les-Bains,THA,thaïlandaise,6
1304,Mondorf-les-Bains,TGO,togolaise,3
1304,Mondorf-les-Bains,TUN,tunisienne,25
1304,Mondorf-les-Bains,TUR,turque,22
1304,Mondorf-les-Bains,UKR,ukrainienne,51
1304,Mondorf-les-Bains,VEN,vénézuélienne,6
1304,Mondorf-les-Bains,VNM,vietnamienne,3
1304,Mondorf-les-Bains,YEM,yéménite,3
0404,Niederanven,EGY,égyptienne,7
0404,Niederanven,ERI,érythréenne,11
0404,Niederanven,AFG,afghane,3
0404,Niederanven,ALB,albanaise,1
0404,Niederanven,DZA,algérienne,2
0404,Niederanven,DEU,allemande,455
0404,Niederanven,USA,américaine,81
0404,Niederanven,AND,andorrane,1
0404,Niederanven,ARG,argentine,5
0404,Niederanven,AUS,australienne,10
0404,Niederanven,AUT,autrichienne,35
0404,Niederanven,BEN,béninoise,1
0404,Niederanven,BEL,belge,293
0404,Niederanven,BLR,biélorusse,10
0404,Niederanven,BRA,brésilienne,33
0404,Niederanven,GBR,britannique,291
0404,Niederanven,BGR,bulgare,21
0404,Niederanven,CPV,caboverdienne,16
0404,Niederanven,CMR,camerounaise,11
0404,Niederanven,CAN,canadienne,20
0404,Niederanven,CHL,chilienne,5
0404,Niederanven,CHN,chinoise,61
0404,Niederanven,CYP,chypriote,23
0404,Niederanven,COL,colombienne,4
0404,Niederanven,CRI,costaricienne,7
0404,Niederanven,HRV,croate,11
0404,Niederanven,CUB,cubaine,1
0404,Niederanven,DNK,danoise,71
0404,Niederanven,COD,de la République démocratique du Congo,7
0404,Niederanven,BIH,de Bosnie-Herzégovine,9
0404,Niederanven,GNB,de Guinée-Bissau,5
